Experience,Fees,Place1,Profile_Dentist,Profile_Dermatologists,Profile_ENT Specialist,Profile_General Medicine,Profile_Homeopath
6,300,5,1,0,0,0,0
44,650,3,0,0,1,0,0
29,100,6,0,0,0,0,0
6,200,5,1,0,0,0,0
16,150,5,1,0,0,0,0
19,100,0,0,1,0,0,0
45,100,7,0,0,0,1,0
16,200,0,1,0,0,0,0
9,300,0,0,0,0,1,0
21,600,3,0,1,0,0,0
7,500,0,0,1,0,0,0
34,300,5,0,0,0,0,1
11,300,5,0,0,1,0,0
27,100,3,0,1,0,0,0
22,200,1,0,0,0,1,0
9,600,3,0,0,0,0,0
22,400,0,0,1,0,0,0
13,300,3,1,0,0,0,0
17,350,0,0,1,0,0,0
30,70,6,0,0,0,1,0
50,500,6,0,0,0,1,0
8,400,3,0,0,0,0,0
30,250,6,0,0,0,1,0
36,100,4,0,0,0,1,0
37,800,3,0,0,0,1,0
20,500,3,0,1,0,0,0
14,500,6,0,1,0,0,0
38,400,3,0,0,0,1,0
14,300,4,0,1,0,0,0
34,100,3,0,0,1,0,0
22,500,1,0,0,0,1,0
41,150,1,0,0,0,1,0
19,600,0,0,0,1,0,0
32,100,6,0,1,0,0,0
10,100,6,0,0,0,0,0
6,200,5,0,0,0,1,0
8,150,5,1,0,0,0,0
2,150,7,1,0,0,0,0
23,250,1,0,0,1,0,0
0,100,2,1,0,0,0,0
16,700,3,0,1,0,0,0
4,350,5,1,0,0,0,0
11,300,1,0,0,0,1,0
11,200,1,0,0,0,0,1
10,150,1,0,0,0,0,0
35,600,6,0,0,0,1,0
25,100,3,0,0,1,0,0
42,100,6,0,1,0,0,0
22,400,0,1,0,0,0,0
6,600,0,0,1,0,0,0
20,500,1,0,0,0,1,0
16,300,0,0,0,0,0,1
12,150,0,0,0,0,0,0
16,850,3,0,0,0,1,0
40,100,6,0,0,1,0,0
13,300,0,0,1,0,0,0
34,300,1,1,0,0,0,0
19,300,1,0,1,0,0,0
9,200,0,0,0,0,0,1
7,200,3,0,0,0,0,1
18,100,3,0,0,0,1,0
5,100,0,0,0,0,0,1
11,100,1,1,0,0,0,0
13,300,1,1,0,0,0,0
39,300,5,0,0,0,0,0
28,700,3,0,0,0,1,0
13,80,6,0,0,0,0,0
28,100,3,0,0,1,0,0
29,200,0,0,0,0,0,0
13,500,3,1,0,0,0,0
38,50,6,0,0,0,1,0
7,50,3,0,0,0,0,0
24,500,3,1,0,0,0,0
23,300,3,0,0,1,0,0
45,150,5,0,0,0,1,0
0,100,2,1,0,0,0,0
18,100,6,0,0,1,0,0
10,100,6,0,1,0,0,0
5,400,0,1,0,0,0,0
5,100,6,1,0,0,0,0
10,50,6,0,0,0,0,1
10,300,0,1,0,0,0,0
12,100,3,0,1,0,0,0
9,200,3,1,0,0,0,0
40,600,5,0,0,1,0,0
20,100,6,0,0,1,0,0
17,250,5,0,1,0,0,0
6,500,1,0,0,0,0,0
30,200,1,0,0,0,1,0
14,300,6,1,0,0,0,0
7,250,3,1,0,0,0,0
22,200,3,1,0,0,0,0
13,300,0,0,0,0,1,0
8,500,5,0,0,0,0,0
2,100,5,0,0,0,0,0
3,300,0,0,0,0,0,0
12,200,3,0,0,0,0,1
39,350,1,0,0,0,1,0
2,200,3,0,0,0,0,1
24,250,0,0,1,0,0,0
16,100,3,0,0,1,0,0
6,500,3,1,0,0,0,0
18,300,1,0,0,1,0,0
18,100,4,1,0,0,0,0
7,100,0,0,0,0,0,0
9,100,0,1,0,0,0,0
17,200,5,0,0,0,1,0
18,600,4,0,1,0,0,0
13,800,3,0,1,0,0,0
9,500,3,0,1,0,0,0
18,250,1,0,1,0,0,0
16,400,3,0,1,0,0,0
18,500,3,0,0,0,0,1
3,300,1,0,1,0,0,0
10,300,0,0,0,0,0,0
12,100,6,0,0,0,0,1
16,250,3,1,0,0,0,0
22,500,5,0,0,0,0,0
34,800,6,0,0,0,1,0
4,500,0,0,1,0,0,0
2,150,2,0,0,0,1,0
41,100,5,0,0,0,0,0
17,300,5,0,1,0,0,0
22,800,3,1,0,0,0,0
3,100,5,0,1,0,0,0
18,100,2,1,0,0,0,0
15,150,5,0,0,0,1,0
32,500,6,1,0,0,0,0
25,800,6,0,1,0,0,0
30,500,3,0,1,0,0,0
41,200,5,0,0,0,1,0
7,500,6,0,0,1,0,0
14,400,5,0,1,0,0,0
24,200,0,0,0,0,0,0
4,100,6,0,1,0,0,0
5,150,5,0,0,0,0,1
17,300,5,1,0,0,0,0
9,650,5,0,1,0,0,0
23,600,0,0,0,1,0,0
43,300,6,0,0,0,1,0
6,400,5,0,0,1,0,0
34,500,3,0,0,0,1,0
8,150,5,0,0,0,0,1
10,300,1,1,0,0,0,0
14,400,3,0,0,1,0,0
18,400,5,0,0,0,1,0
4,300,4,1,0,0,0,0
3,200,3,0,0,0,0,1
17,300,0,0,0,0,0,1
36,100,3,0,0,0,0,0
14,100,3,0,1,0,0,0
4,500,0,0,1,0,0,0
26,300,3,0,0,0,0,1
25,400,3,0,0,1,0,0
17,100,3,0,1,0,0,0
6,100,3,0,0,0,0,0
24,800,3,1,0,0,0,0
25,500,0,0,0,0,1,0
10,200,2,0,1,0,0,0
13,400,0,0,0,0,1,0
19,300,5,0,0,1,0,0
15,100,3,0,0,0,1,0
30,400,0,0,0,1,0,0
8,700,6,0,1,0,0,0
14,350,3,0,1,0,0,0
6,150,1,0,0,0,1,0
36,600,5,0,1,0,0,0
3,300,0,0,0,0,0,0
30,800,6,0,0,1,0,0
15,750,0,0,0,0,0,1
10,100,3,1,0,0,0,0
15,150,0,0,0,0,0,0
10,200,1,1,0,0,0,0
18,300,1,1,0,0,0,0
17,100,6,0,0,0,0,0
12,200,1,0,0,0,0,1
9,650,0,0,1,0,0,0
8,500,3,0,0,0,0,0
4,250,5,0,0,1,0,0
8,300,2,1,0,0,0,0
7,200,6,1,0,0,0,0
17,200,7,1,0,0,0,0
19,500,3,1,0,0,0,0
24,250,0,1,0,0,0,0
14,500,3,1,0,0,0,0
8,200,1,1,0,0,0,0
42,100,3,0,0,0,0,1
3,350,0,0,0,0,0,1
15,350,0,0,0,1,0,0
10,400,0,0,0,1,0,0
12,200,2,1,0,0,0,0
30,200,6,0,0,0,0,0
11,500,3,0,1,0,0,0
8,500,6,0,0,0,0,1
0,100,6,0,0,0,0,0
25,500,3,0,0,1,0,0
8,300,5,0,0,0,0,0
13,250,1,0,0,1,0,0
19,300,1,0,0,0,1,0
29,650,0,0,0,0,1,0
8,600,1,0,0,1,0,0
6,200,5,0,0,1,0,0
12,400,0,0,0,1,0,0
16,800,3,0,1,0,0,0
36,100,6,0,1,0,0,0
14,300,5,0,0,0,1,0
13,100,6,0,0,1,0,0
6,250,4,0,1,0,0,0
33,400,6,0,0,0,0,1
10,500,3,0,0,0,0,0
19,300,3,0,0,0,0,0
20,500,6,0,0,1,0,0
12,400,0,0,0,1,0,0
9,350,0,0,1,0,0,0
8,200,3,1,0,0,0,0
16,250,0,0,0,1,0,0
8,150,5,0,0,0,1,0
10,300,4,0,1,0,0,0
16,100,3,0,0,0,0,0
22,150,7,1,0,0,0,0
10,200,6,1,0,0,0,0
20,600,5,0,0,1,0,0
30,600,3,0,1,0,0,0
22,250,0,0,0,0,1,0
11,100,2,1,0,0,0,0
13,300,0,1,0,0,0,0
21,200,0,0,0,0,0,0
14,300,3,0,0,0,1,0
23,400,1,0,0,0,0,0
39,900,3,0,0,0,0,0
18,250,0,1,0,0,0,0
5,450,0,0,0,1,0,0
47,400,3,1,0,0,0,0
31,100,6,0,0,0,0,0
10,200,1,1,0,0,0,0
3,300,1,0,0,1,0,0
8,300,0,0,0,0,0,1
10,200,6,1,0,0,0,0
30,800,6,0,0,1,0,0
38,500,0,0,0,0,1,0
5,300,2,1,0,0,0,0
17,350,5,0,1,0,0,0
11,500,6,0,0,0,0,1
12,350,5,0,0,1,0,0
12,100,6,0,0,0,0,0
20,100,1,1,0,0,0,0
22,500,6,1,0,0,0,0
6,350,5,0,0,0,0,0
28,300,3,0,0,0,1,0
28,500,5,0,1,0,0,0
6,250,5,1,0,0,0,0
11,100,6,0,0,1,0,0
21,350,5,0,0,1,0,0
19,200,3,0,1,0,0,0
7,500,1,0,0,0,0,1
14,100,2,1,0,0,0,0
37,700,6,0,0,1,0,0
45,100,3,0,0,0,1,0
14,300,5,0,0,0,0,0
2,250,0,0,0,0,0,0
22,500,0,0,0,0,0,1
3,100,1,1,0,0,0,0
7,400,3,0,1,0,0,0
20,500,3,0,0,1,0,0
9,250,3,1,0,0,0,0
5,600,6,0,0,0,1,0
14,100,3,0,0,0,1,0
29,500,6,0,0,0,0,0
9,300,6,0,0,0,0,0
13,500,3,1,0,0,0,0
50,800,6,0,0,0,0,1
6,300,5,0,0,0,1,0
9,200,1,1,0,0,0,0
6,500,3,0,0,1,0,0
11,300,5,0,0,0,0,1
18,500,3,1,0,0,0,0
29,300,0,1,0,0,0,0
8,200,6,0,0,0,0,0
12,500,6,0,1,0,0,0
31,500,1,0,1,0,0,0
9,500,6,0,0,0,0,1
7,500,0,0,0,0,1,0
40,700,3,0,1,0,0,0
2,300,1,0,0,0,0,0
11,100,6,1,0,0,0,0
18,500,1,0,0,0,1,0
33,100,3,0,0,0,1,0
14,500,1,0,1,0,0,0
14,500,5,0,0,1,0,0
12,200,0,1,0,0,0,0
21,500,6,0,0,0,0,1
21,400,6,0,0,0,1,0
33,400,6,0,0,1,0,0
20,300,0,1,0,0,0,0
32,100,1,0,0,0,1,0
11,300,3,0,0,1,0,0
10,100,5,0,0,0,0,0
8,450,0,0,0,0,0,1
11,500,5,0,0,0,0,1
28,250,0,1,0,0,0,0
11,300,0,0,0,0,0,0
39,100,1,0,0,1,0,0
12,100,3,1,0,0,0,0
14,400,3,0,0,0,1,0
12,700,3,0,1,0,0,0
6,400,3,0,0,1,0,0
15,500,1,0,0,0,0,0
9,150,6,0,0,0,1,0
3,600,1,0,1,0,0,0
6,200,5,1,0,0,0,0
46,250,0,1,0,0,0,0
19,100,6,1,0,0,0,0
25,100,6,0,0,0,0,0
14,400,5,0,1,0,0,0
8,100,6,0,0,0,0,1
9,500,6,0,1,0,0,0
7,100,7,0,0,0,0,0
12,300,5,1,0,0,0,0
42,500,6,0,0,0,1,0
10,500,1,0,1,0,0,0
26,400,6,0,0,0,1,0
24,200,4,1,0,0,0,0
20,500,0,0,1,0,0,0
34,100,6,0,0,0,1,0
10,700,0,0,1,0,0,0
6,150,4,1,0,0,0,0
21,350,0,0,0,0,0,1
46,500,0,0,0,0,0,1
13,600,0,0,0,0,1,0
15,50,5,0,0,0,0,1
13,200,5,1,0,0,0,0
28,300,0,0,1,0,0,0
15,100,1,1,0,0,0,0
10,400,0,0,0,0,1,0
19,200,5,0,0,0,1,0
8,100,1,1,0,0,0,0
22,650,0,0,1,0,0,0
20,500,3,0,0,0,1,0
16,100,2,1,0,0,0,0
8,200,1,0,1,0,0,0
27,250,5,1,0,0,0,0
7,250,3,1,0,0,0,0
49,250,0,0,0,0,1,0
27,200,3,0,0,0,0,1
13,300,5,1,0,0,0,0
10,500,0,0,1,0,0,0
9,300,0,0,0,0,0,0
5,200,1,0,0,0,0,1
11,800,3,0,0,0,0,0
23,300,5,0,1,0,0,0
12,100,2,1,0,0,0,0
4,100,7,1,0,0,0,0
44,100,0,0,0,0,0,0
17,300,6,0,0,0,0,0
50,100,3,0,1,0,0,0
7,200,2,1,0,0,0,0
19,300,1,0,0,0,0,1
13,300,5,0,0,1,0,0
40,300,0,0,0,0,1,0
15,400,1,1,0,0,0,0
5,150,3,0,0,0,0,0
9,200,1,0,0,0,0,1
14,100,5,0,0,0,0,0
7,200,5,1,0,0,0,0
21,500,0,1,0,0,0,0
32,100,5,1,0,0,0,0
19,500,6,0,0,0,1,0
32,100,5,0,0,0,0,0
18,700,6,0,0,0,0,1
13,200,5,1,0,0,0,0
15,200,6,0,0,0,0,0
13,300,0,0,0,0,0,1
8,200,6,1,0,0,0,0
26,250,1,0,0,0,1,0
8,100,3,1,0,0,0,0
33,300,6,0,0,0,1,0
17,150,0,0,0,0,0,0
7,100,5,1,0,0,0,0
23,900,6,0,1,0,0,0
24,300,0,1,0,0,0,0
33,200,1,0,0,0,1,0
15,50,2,1,0,0,0,0
14,400,3,0,1,0,0,0
19,300,0,0,0,0,0,1
9,200,6,0,0,0,0,1
8,200,3,0,0,0,0,0
30,250,3,0,0,0,0,1
9,200,3,0,0,0,0,1
31,50,6,0,0,0,0,0
21,200,5,0,0,0,0,0
22,300,3,1,0,0,0,0
10,200,0,1,0,0,0,0
25,500,3,0,0,0,0,0
11,150,4,0,0,0,0,0
8,200,2,0,0,0,1,0
31,250,0,0,0,0,0,0
44,20,5,0,0,0,1,0
25,200,7,1,0,0,0,0
8,200,6,1,0,0,0,0
16,500,1,1,0,0,0,0
7,700,6,0,1,0,0,0
6,100,5,1,0,0,0,0
11,300,0,0,0,0,1,0
9,100,5,0,0,0,0,1
17,100,6,1,0,0,0,0
16,300,0,0,0,1,0,0
0,100,8,0,1,0,0,0
26,800,5,0,0,0,0,1
7,100,0,1,0,0,0,0
7,200,3,1,0,0,0,0
26,500,5,0,0,1,0,0
51,150,2,1,0,0,0,0
21,300,5,1,0,0,0,0
15,100,3,0,0,0,1,0
10,500,6,0,1,0,0,0
18,400,0,0,0,0,0,0
21,200,5,1,0,0,0,0
19,300,0,0,0,0,0,1
10,100,1,1,0,0,0,0
5,500,1,0,0,0,1,0
9,300,0,0,0,0,0,0
6,750,3,0,1,0,0,0
22,100,4,1,0,0,0,0
55,200,1,0,0,0,1,0
16,500,6,0,0,0,0,0
14,600,6,0,0,0,1,0
8,550,1,0,1,0,0,0
8,250,5,0,0,0,1,0
38,300,1,0,0,0,1,0
10,300,0,1,0,0,0,0
6,500,0,0,1,0,0,0
5,500,5,0,0,0,1,0
13,100,0,1,0,0,0,0
17,250,5,1,0,0,0,0
4,250,3,1,0,0,0,0
10,450,1,0,0,0,0,1
17,700,6,0,0,0,0,0
19,300,0,0,0,0,0,0
14,150,5,0,0,0,1,0
12,500,0,0,0,0,0,1
13,300,5,1,0,0,0,0
11,500,0,0,1,0,0,0
6,800,0,0,1,0,0,0
32,500,5,0,0,0,1,0
7,400,1,0,0,0,0,0
39,100,6,0,0,0,1,0
6,300,6,0,0,0,0,1
10,300,5,0,0,0,0,0
8,150,2,1,0,0,0,0
8,400,0,0,0,1,0,0
9,100,6,1,0,0,0,0
23,200,3,0,0,1,0,0
11,300,0,0,0,1,0,0
25,300,1,0,0,0,1,0
16,200,5,1,0,0,0,0
13,100,5,1,0,0,0,0
40,200,0,0,0,0,1,0
22,300,5,1,0,0,0,0
9,100,6,1,0,0,0,0
13,600,6,0,1,0,0,0
34,350,6,0,0,0,0,1
20,500,4,1,0,0,0,0
39,150,6,0,0,0,1,0
14,350,1,0,1,0,0,0
23,100,1,0,0,0,1,0
8,400,0,0,1,0,0,0
21,70,6,0,0,0,0,0
21,600,0,0,0,0,1,0
20,400,0,0,0,0,0,0
10,300,3,0,0,0,0,1
8,200,5,0,0,1,0,0
22,150,8,0,1,0,0,0
19,200,5,1,0,0,0,0
43,100,6,0,0,0,1,0
9,450,0,0,0,0,1,0
10,450,1,0,0,0,0,1
28,500,6,0,0,0,1,0
19,100,5,1,0,0,0,0
15,300,3,0,0,0,0,1
15,350,0,0,0,1,0,0
33,500,3,0,0,0,1,0
34,400,3,0,0,0,1,0
19,500,0,0,1,0,0,0
15,900,3,0,1,0,0,0
11,100,4,0,0,0,0,0
29,150,3,0,0,0,0,0
19,500,0,0,0,0,1,0
24,300,0,0,0,0,0,0
11,200,0,0,0,0,0,0
16,300,5,1,0,0,0,0
12,600,0,0,1,0,0,0
22,400,3,0,1,0,0,0
35,100,6,0,0,0,1,0
9,500,5,0,0,0,1,0
13,150,2,0,1,0,0,0
0,100,8,0,1,0,0,0
16,100,6,1,0,0,0,0
37,100,3,0,0,0,1,0
21,400,6,0,0,0,0,1
17,650,0,0,0,0,1,0
42,700,3,0,0,0,0,1
29,500,3,0,0,0,0,0
23,200,4,1,0,0,0,0
29,700,3,0,1,0,0,0
30,100,5,0,0,0,1,0
12,300,0,1,0,0,0,0
21,500,6,0,1,0,0,0
5,500,3,0,0,0,0,0
7,500,5,0,1,0,0,0
25,300,3,0,0,0,0,0
11,100,6,0,1,0,0,0
6,200,0,1,0,0,0,0
6,500,3,0,1,0,0,0
12,150,3,0,1,0,0,0
20,70,2,1,0,0,0,0
26,500,6,0,0,0,0,1
13,200,3,0,0,0,1,0
5,100,0,1,0,0,0,0
14,500,6,0,1,0,0,0
7,100,6,0,0,0,0,0
21,500,3,1,0,0,0,0
40,250,5,0,0,0,1,0
9,500,3,1,0,0,0,0
19,600,5,0,1,0,0,0
9,200,6,1,0,0,0,0
13,300,0,0,0,0,1,0
14,150,4,1,0,0,0,0
9,300,5,0,0,0,1,0
36,500,0,0,1,0,0,0
8,400,6,1,0,0,0,0
5,500,1,0,0,0,0,0
19,700,3,0,0,1,0,0
36,500,0,0,1,0,0,0
6,100,5,0,1,0,0,0
25,250,0,0,0,0,0,0
25,150,0,0,0,1,0,0
6,150,2,1,0,0,0,0
10,500,0,0,0,0,0,1
12,350,0,0,1,0,0,0
34,380,0,0,0,1,0,0
21,400,3,0,0,1,0,0
19,500,5,0,0,0,0,1
19,300,1,1,0,0,0,0
11,250,6,1,0,0,0,0
4,300,6,0,0,0,0,1
9,400,0,0,0,0,1,0
12,200,5,0,0,0,0,1
12,200,5,0,0,0,0,0
8,200,6,1,0,0,0,0
16,700,3,0,0,1,0,0
10,100,5,1,0,0,0,0
34,300,4,0,1,0,0,0
9,250,1,0,0,0,1,0
21,300,0,1,0,0,0,0
14,500,0,0,1,0,0,0
10,500,6,0,0,0,0,0
37,400,0,0,0,0,1,0
36,500,3,0,0,0,1,0
22,500,0,0,0,0,1,0
35,600,0,0,0,0,1,0
23,250,0,1,0,0,0,0
14,500,5,0,0,0,1,0
30,400,0,0,0,1,0,0
32,200,6,0,0,0,0,0
9,400,5,0,0,1,0,0
11,200,0,1,0,0,0,0
12,500,5,0,0,0,1,0
19,200,5,1,0,0,0,0
9,300,6,0,1,0,0,0
18,700,3,0,1,0,0,0
16,250,4,0,0,1,0,0
2,100,0,1,0,0,0,0
9,500,1,1,0,0,0,0
43,300,1,0,0,0,0,1
11,500,3,0,1,0,0,0
4,500,6,0,1,0,0,0
5,300,1,0,0,1,0,0
4,100,7,1,0,0,0,0
20,500,5,0,0,1,0,0
10,250,5,0,1,0,0,0
10,200,1,0,0,0,0,1
42,150,1,0,1,0,0,0
12,400,3,0,0,0,0,0
14,200,1,1,0,0,0,0
8,200,6,1,0,0,0,0
9,200,1,1,0,0,0,0
8,500,3,0,0,1,0,0
5,100,6,0,0,1,0,0
3,500,0,0,0,0,0,1
34,400,1,0,0,1,0,0
17,500,3,0,0,0,1,0
9,250,5,1,0,0,0,0
14,500,0,0,0,1,0,0
13,200,6,1,0,0,0,0
22,60,6,0,0,0,0,1
6,50,6,0,0,0,0,0
0,200,7,0,0,0,1,0
29,300,0,0,1,0,0,0
43,100,2,1,0,0,0,0
32,100,3,0,0,1,0,0
21,200,5,1,0,0,0,0
8,500,3,1,0,0,0,0
20,300,1,0,0,0,1,0
28,70,6,0,0,0,0,1
19,750,5,0,0,0,0,1
21,500,6,0,0,0,1,0
2,400,1,0,0,1,0,0
29,400,1,0,0,0,1,0
22,100,6,0,0,0,0,1
20,500,3,0,0,0,0,1
5,100,6,1,0,0,0,0
20,100,3,0,1,0,0,0
15,400,5,0,1,0,0,0
15,500,3,0,1,0,0,0
20,100,3,0,1,0,0,0
25,300,3,0,0,0,0,1
6,300,5,0,0,1,0,0
21,100,1,1,0,0,0,0
14,100,1,0,0,0,0,0
20,300,5,0,1,0,0,0
30,100,6,0,0,0,0,1
42,350,5,0,0,0,1,0
39,500,3,0,1,0,0,0
12,100,0,1,0,0,0,0
22,100,6,0,0,0,0,0
18,200,0,1,0,0,0,0
8,100,1,1,0,0,0,0
16,200,1,0,1,0,0,0
14,100,6,1,0,0,0,0
13,250,5,0,0,0,1,0
18,700,6,0,0,0,0,1
3,500,0,0,1,0,0,0
9,300,5,1,0,0,0,0
5,250,3,1,0,0,0,0
35,500,6,0,0,0,0,0
15,100,6,0,0,0,0,0
19,300,0,0,0,0,0,0
23,700,3,0,0,1,0,0
29,100,1,0,0,0,1,0
15,100,5,0,0,0,0,1
40,250,2,0,0,0,1,0
7,400,0,0,1,0,0,0
6,300,1,0,1,0,0,0
14,100,6,0,1,0,0,0
13,500,5,0,0,0,0,1
10,100,4,1,0,0,0,0
15,800,5,0,0,0,0,1
11,300,0,0,0,1,0,0
9,100,2,1,0,0,0,0
11,500,6,0,0,0,0,1
19,200,1,1,0,0,0,0
14,150,0,0,0,0,0,0
9,100,0,1,0,0,0,0
8,700,6,0,0,0,0,1
13,600,1,0,0,0,1,0
19,200,0,0,0,0,0,0
10,750,6,0,0,1,0,0
39,100,1,0,0,1,0,0
14,150,1,0,1,0,0,0
4,350,5,0,0,0,0,0
34,100,6,0,1,0,0,0
18,400,0,0,0,0,0,0
16,100,6,0,0,0,0,0
6,100,0,1,0,0,0,0
6,100,6,0,0,0,0,0
46,100,6,0,1,0,0,0
12,200,1,1,0,0,0,0
11,300,1,0,1,0,0,0
37,400,1,0,0,1,0,0
19,150,5,0,0,0,1,0
16,100,3,0,1,0,0,0
13,300,3,0,0,0,0,1
27,250,0,0,0,0,1,0
13,500,3,0,0,0,0,1
24,100,4,1,0,0,0,0
9,500,0,0,0,0,1,0
30,650,0,0,0,1,0,0
48,100,3,0,0,0,1,0
7,100,6,1,0,0,0,0
8,250,5,1,0,0,0,0
47,100,3,0,0,1,0,0
46,250,5,1,0,0,0,0
13,150,0,0,0,1,0,0
8,100,1,0,0,0,0,0
29,300,3,0,0,0,0,0
19,50,2,1,0,0,0,0
30,500,0,0,0,0,0,0
14,500,3,1,0,0,0,0
37,100,5,0,0,0,1,0
8,300,1,0,1,0,0,0
4,300,5,1,0,0,0,0
19,100,0,0,0,0,1,0
13,300,6,0,0,0,0,0
15,700,6,0,1,0,0,0
6,400,6,1,0,0,0,0
35,600,3,0,0,1,0,0
13,400,3,0,0,0,0,1
27,350,0,0,0,1,0,0
9,500,6,0,0,0,0,1
3,250,3,1,0,0,0,0
6,100,4,1,0,0,0,0
8,200,3,0,0,0,0,1
24,100,6,0,0,0,0,1
30,500,6,0,0,0,0,1
28,500,3,0,0,0,0,0
44,100,2,0,0,0,1,0
0,100,8,0,1,0,0,0
9,500,1,1,0,0,0,0
12,100,1,0,1,0,0,0
23,100,6,0,0,0,0,1
18,100,6,0,0,0,0,1
31,100,3,0,0,1,0,0
10,300,0,1,0,0,0,0
9,700,3,0,0,0,0,1
5,100,6,0,0,0,0,1
21,500,0,0,0,0,0,1
21,600,1,0,0,0,1,0
16,500,6,0,1,0,0,0
7,100,1,0,1,0,0,0
14,250,5,0,0,0,1,0
25,200,1,0,0,1,0,0
19,100,6,0,0,0,0,0
18,350,5,0,0,1,0,0
20,500,0,1,0,0,0,0
18,500,3,0,0,0,1,0
15,600,6,0,1,0,0,0
8,500,0,1,0,0,0,0
6,250,0,1,0,0,0,0
8,700,6,0,0,0,0,1
6,300,3,0,0,0,0,0
19,100,3,0,0,0,1,0
7,100,1,1,0,0,0,0
19,200,3,0,0,0,1,0
6,200,3,0,0,0,0,1
10,100,7,0,0,0,0,0
23,100,6,0,1,0,0,0
11,250,5,0,1,0,0,0
22,100,6,0,0,0,0,1
16,500,0,0,0,0,0,0
18,300,6,1,0,0,0,0
12,500,0,1,0,0,0,0
8,100,3,0,1,0,0,0
10,600,5,0,0,1,0,0
0,350,0,0,0,0,0,1
28,250,1,0,0,0,1,0
9,100,6,0,1,0,0,0
23,500,0,0,0,1,0,0
39,50,1,0,0,1,0,0
9,100,6,1,0,0,0,0
19,200,1,0,0,0,0,0
5,250,3,1,0,0,0,0
21,500,3,0,0,0,0,0
16,350,0,0,0,0,0,1
48,100,4,0,0,0,1,0
5,100,2,1,0,0,0,0
2,200,3,0,0,0,0,1
8,150,5,0,0,0,0,1
17,200,3,1,0,0,0,0
16,50,4,0,0,0,0,1
17,300,5,0,0,0,1,0
6,500,6,0,1,0,0,0
13,250,2,0,0,0,1,0
7,200,0,1,0,0,0,0
5,50,6,0,0,0,0,0
45,250,3,0,0,0,0,1
18,600,5,0,0,0,1,0
14,50,3,0,0,0,0,1
11,150,2,1,0,0,0,0
9,400,1,0,1,0,0,0
10,500,6,0,1,0,0,0
20,500,6,0,0,0,1,0
17,100,6,0,0,0,0,0
7,200,3,1,0,0,0,0
9,500,6,0,0,0,0,1
12,500,6,0,1,0,0,0
19,650,0,0,0,1,0,0
9,100,3,0,0,0,0,0
16,100,0,1,0,0,0,0
11,200,3,1,0,0,0,0
10,500,6,0,0,0,0,1
16,400,3,0,0,1,0,0
28,500,3,0,0,1,0,0
24,400,0,0,0,0,0,0
19,600,5,0,0,0,1,0
15,100,6,0,0,0,0,1
3,350,5,0,0,1,0,0
12,500,1,0,1,0,0,0
15,150,4,1,0,0,0,0
6,200,1,0,1,0,0,0
4,300,6,1,0,0,0,0
9,100,6,0,0,0,0,1
18,700,1,0,0,0,1,0
50,700,3,0,1,0,0,0
18,600,1,0,0,0,1,0
13,250,0,0,1,0,0,0
9,350,0,0,1,0,0,0
27,100,4,0,0,0,1,0
22,300,1,0,0,1,0,0
6,100,6,0,0,0,1,0
15,200,1,0,0,0,1,0
17,500,0,0,0,0,1,0
12,100,6,0,0,0,0,1
4,200,0,0,0,0,0,0
31,200,5,0,0,0,0,0
3,200,5,0,0,0,0,1
7,200,0,1,0,0,0,0
22,700,5,0,0,0,1,0
15,450,5,0,0,0,0,1
18,750,6,0,0,0,1,0
30,300,3,0,0,1,0,0
6,300,5,0,0,0,1,0
10,100,4,0,1,0,0,0
34,200,1,0,0,0,1,0
46,100,4,1,0,0,0,0
27,150,6,0,0,0,1,0
18,300,0,0,0,0,0,1
5,150,0,0,0,0,0,0
4,400,5,0,1,0,0,0
13,100,2,1,0,0,0,0
0,100,3,0,0,0,0,1
5,200,3,0,0,0,0,1
16,100,3,0,0,0,1,0
24,200,5,0,0,0,1,0
49,100,1,0,0,0,1,0
11,500,0,0,1,0,0,0
18,100,1,1,0,0,0,0
21,250,5,0,0,0,0,1
16,600,6,0,1,0,0,0
7,200,5,1,0,0,0,0
13,600,1,0,1,0,0,0
39,100,3,0,0,0,0,0
2,300,0,0,0,0,0,0
3,100,5,0,0,1,0,0
27,400,5,0,0,0,1,0
4,200,5,0,0,0,0,0
0,100,8,0,1,0,0,0
22,300,3,0,0,0,1,0
8,500,3,0,0,0,1,0
8,200,5,1,0,0,0,0
10,200,4,0,1,0,0,0
6,300,3,0,0,0,0,0
17,200,7,1,0,0,0,0
15,70,6,0,0,0,0,0
39,900,3,0,0,1,0,0
13,200,0,0,0,0,0,0
21,400,3,0,0,0,0,1
34,50,1,0,0,1,0,0
41,700,1,0,0,0,1,0
35,350,1,0,0,0,1,0
9,200,3,1,0,0,0,0
8,300,3,0,0,1,0,0
39,50,2,0,0,0,1,0
10,400,5,0,0,1,0,0
8,500,0,0,0,0,1,0
40,180,3,0,0,0,1,0
20,400,0,1,0,0,0,0
14,500,1,0,1,0,0,0
13,100,6,1,0,0,0,0
13,300,5,0,0,0,1,0
11,200,5,0,0,0,1,0
6,100,6,0,0,0,1,0
24,650,0,0,0,0,1,0
13,300,6,1,0,0,0,0
12,250,3,1,0,0,0,0
31,100,6,0,0,0,0,1
35,200,6,0,0,0,0,1
19,500,1,0,0,0,1,0
10,350,3,0,0,0,1,0
22,100,6,1,0,0,0,0
22,50,2,1,0,0,0,0
10,300,1,0,0,0,0,1
